IncomeType,PopulationSize,Date,TotalCases,TotalDeaths,TotalPeopleVaccinated,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Low income,737604900,2020-12-21,379519,9723,0,2.56192707084494,0.0514528848710197,0
Low income,737604900,2020-12-22,382095,9780,0,2.55957288108978,0.0518021233318813,0
Low income,737604900,2020-12-23,384427,9831,0,2.55731257169762,0.0521182817521955,0
Low income,737604900,2020-12-24,387270,9888,0,2.55325741730576,0.052503718454148,0
Low income,737604900,2020-12-25,389565,9945,0,2.55284740672288,0.0528148606388054,0
Low income,737604900,2020-12-26,392266,10013,0,2.552604610137,0.0531810458417508,0
Low income,737604900,2020-12-27,394008,10065,0,2.55451665956021,0.0534172156394297,0
Low income,737604900,2020-12-28,395766,10127,0,2.55883527134721,0.0536555546200954,0
Low income,737604900,2020-12-29,397615,10163,0,2.55599009091709,0.053906230828998,0
Low income,737604900,2020-12-30,399811,10217,0,2.55545745364685,0.0542039511939251,0
Low income,737604900,2020-12-31,402575,10268,0,2.55058063714836,0.0545786775548807,0
Low income,737604900,2021-01-01,405151,10319,0,2.54695163037978,0.0549279160157423,0
Low income,737604900,2021-01-02,407305,10382,0,2.54894980420078,0.0552199422753292,0
Low income,737604900,2021-01-03,409179,10436,0,2.55047302036517,0.0554740078326486,0
Low income,737604900,2021-01-04,411662,10473,0,2.54407742274002,0.0558106379174,0
Low income,737604900,2021-01-05,413772,10502,0,2.53811277708496,0.0560966989237734,0
Low income,737604900,2021-01-06,416481,10571,0,2.53817100900161,0.0564639687182121,0
Low income,737604900,2021-01-07,419641,10603,0,2.5266835223441,0.056892382358089,0
Low income,737604900,2021-01-08,422716,10646,0,2.51847576150418,0.0573092722133489,0
Low income,737604900,2021-01-09,426532,10719,0,2.51305880918665,0.0578266223556812,0
Low income,737604900,2021-01-10,431656,10849,0,2.51334395907853,0.0585213032071777,0
Low income,737604900,2021-01-11,435213,10907,0,2.50612918272202,0.0590035396999125,0
Low income,737604900,2021-01-12,438466,10987,0,2.50578152011787,0.0594445617158997,0
Low income,737604900,2021-01-13,442337,11073,0,2.5032949990618,0.0599693684247488,0
Low income,737604900,2021-01-14,447199,11150,0,2.49329716748025,0.0606285289048378,0
Low income,737604900,2021-01-15,451613,11223,0,2.48509232462307,0.0612269522612987,0
Low income,737604900,2021-01-16,456527,11314,0,2.47827620272185,0.0618931625860945,0
Low income,737604900,2021-01-17,461336,11388,0,2.46848284113965,0.06254513764754,0
Low income,737604900,2021-01-18,465699,11454,0,2.45952857961902,0.0631366467332308,0
Low income,737604900,2021-01-19,469037,11530,0,2.45822824212162,0.0635891925338348,0
Low income,737604900,2021-01-20,473504,11607,0,2.45129924984794,0.0641948013089392,0
Low income,737604900,2021-01-21,478688,11697,0,2.44355404773046,0.064897616596636,0
Low income,737604900,2021-01-22,483536,11812,0,2.44283776182125,0.0655548790416116,0
Low income,737604900,2021-01-23,488808,11923,0,2.43919903111242,0.0662696248357352,0
Low income,737604900,2021-01-24,493344,12013,0,2.43501491859635,0.0668845882124698,0
Low income,737604900,2021-01-25,497277,12100,0,2.43325148760148,0.0674178005053925,0
Low income,737604900,2021-01-26,500398,12184,0,2.43486184996743,0.0678409267617393,0
Low income,737604900,2021-01-27,505854,12261,0,2.42382189327355,0.0685806181602102,0
Low income,737604900,2021-01-28,510819,12365,0,2.42062256885511,0.0692537427557762,0
Low income,737604900,2021-01-29,515418,12454,0,2.41629124322395,0.069877247290521,0
Low income,737604900,2021-01-30,520923,12526,0,2.40457802784673,0.0706235818118887,0
Low income,737604900,2021-01-31,525550,12608,0,2.39901056036533,0.0712508824168603,0
Low income,737604900,2021-02-01,529203,12656,0,2.39152083416005,0.0717461340075154,0
Low income,737604900,2021-02-02,532857,12753,0,2.39332503842494,0.0722415211721072,0
Low income,737604900,2021-02-03,536853,12831,0,2.39003973154662,0.0727832746230401,0
Low income,737604900,2021-02-04,541284,12916,0,2.38617805070905,0.0733840027364243,0
Low income,737604900,2021-02-05,546050,12969,0,2.37505722919147,0.074030148118593,0
Low income,737604900,2021-02-06,550580,13049,0,2.37004613316866,0.0746442980517076,0
Low income,737604900,2021-02-07,554331,13140,0,2.37042489054374,0.0751528358881564,0
Low income,737604900,2021-02-08,558023,13199,0,2.36531469132993,0.0756533748623416,0
Low income,737604900,2021-02-09,560780,13269,0,2.3661685509469,0.0760271522057405,0
Low income,737604900,2021-02-10,564525,13329,0,2.36110003985652,0.0765348765985692,0
Low income,737604900,2021-02-11,568312,13401,0,2.35803572685426,0.0770482950967381,0
Low income,737604900,2021-02-12,572271,13475,0,2.35465365185375,0.0775850323120142,0
Low income,737604900,2021-02-13,576227,13552,0,2.35185091986318,0.0781213628054803,0
Low income,737604900,2021-02-14,578892,13596,0,2.34862461391762,0.0784826673467055,0
Low income,737604900,2021-02-15,582902,13668,0,2.34481954084906,0.0790263188327518,0.0
Low income,737604900,2021-02-16,585933,13729,0,2.34310066167975,0.0794372434347982,0.0
Low income,737604900,2021-02-17,589573,13790,0,2.33898092348191,0.0799307325642766,0.0
Low income,737604900,2021-02-18,593383,13859,0,2.33559100951662,0.0804472692629889,0.0
Low income,737604900,2021-02-19,597207,13911,0,2.3293430920937,0.0809657039968146,0.0
Low income,737604900,2021-02-20,600917,13971,0,2.32494670645031,0.0814686833018599,0.0
Low income,737604900,2021-02-21,604419,14040,0,2.32289190114804,0.0819434632280778,0.0
Low income,737604900,2021-02-22,607783,14093,0,2.31875521362065,0.0823995339510353,0.0
Low income,737604900,2021-02-23,610722,14154,0,2.31758476033285,0.0827979857509081,0.0
Low income,737604900,2021-02-24,613577,14201,0,2.31446093970276,0.0831850493401006,0.0
Low income,737604900,2021-02-25,616918,14251,0,2.31003147906205,0.0836380018625147,0.0
Low income,737604900,2021-02-26,620843,14307,0,2.3044473401488,0.0841701295639441,0.0
Low income,737604900,2021-02-27,624373,14371,0,2.30166903437529,0.0846487055603888,0.0
Low income,737604900,2021-02-28,627732,14439,8200,2.30018542945078,0.0851040984136629,0.00111170628069309
Low income,737604900,2021-03-01,630524,14498,8200,2.29935735991017,0.0854826208448453,0.00111170628069309
Low income,737604900,2021-03-02,633079,14554,8200,2.2989231991584,0.0858290122530368,0.00111170628069309
Low income,737604900,2021-03-03,636076,14613,8200,2.29736698130412,0.0862353273412365,0.00111170628069309
Low income,737604900,2021-03-04,639380,14656,8200,2.2922205886953,0.0866832636279938,0.00111170628069309
Low income,737604900,2021-03-05,643273,14716,83256,2.28767568357447,0.0872110529634497,0.0112873436713883
Low income,737604900,2021-03-06,646412,14760,167098,2.28337345222552,0.0876366195506565,0.0226541336696651
Low income,737604900,2021-03-07,649745,14819,206653,2.28074090604776,0.0880884874815772,0.0280167607346426
Low income,737604900,2021-03-08,652565,14869,216877,2.27854696467019,0.0884708059829863,0.0294028686631556
Low income,737604900,2021-03-09,654873,14923,228248,2.27876244706989,0.0887837106288204,0.0309444798970289
Low income,737604900,2021-03-10,657574,14973,237154,2.27700608600705,0.0891498958317658,0.0321519013770109
Low income,737604900,2021-03-11,661085,15044,247142,2.27565290393822,0.0896258959234137,0.0335060138564698
Low income,737604900,2021-03-12,664658,15119,258289,2.27470368219445,0.0901103015991353,0.035017256528529
Low income,737604900,2021-03-13,668440,15203,309392,2.27440009574532,0.0906230422276208,0.0419454914141704
Low income,737604900,2021-03-14,671392,15273,313303,2.27482603307755,0.0910232564886703,0.0424757210804863
Low income,737604900,2021-03-15,674584,15344,371495,2.2745870047318,0.0914560084945206,0.0503650396031805
Low income,737604900,2021-03-16,676917,15404,422831,2.27561133787451,0.0917723024887714,0.0573248632160659
Low income,737604900,2021-03-17,680303,15484,435474,2.27604464481268,0.0922313558383357,0.0590389244973833
Low income,737604900,2021-03-18,684117,15551,446301,2.27314918354609,0.0927484348327946,0.0605067835097082
Low income,737604900,2021-03-19,688013,15613,487981,2.26928851635071,0.0932766308900605,0.0661575051901092
Low income,737604900,2021-03-20,692279,15701,493391,2.2680162188944,0.0938549893038943,0.0668909601874933
Low income,737604900,2021-03-21,695799,15768,508317,2.26617169613638,0.0943322095609723,0.0689145367662281
Low income,737604900,2021-03-22,699027,15845,515695,2.26672217239105,0.0947698422285427,0.0699148012709785
Low income,737604900,2021-03-23,701720,15940,560536,2.27156130650402,0.0951349428399947,0.0759940721651931
Low income,737604900,2021-03-24,705401,16027,637285,2.27204100929826,0.0956339905008766,0.0863992362306704
Low income,737604900,2021-03-25,709293,16117,648475,2.27226266155171,0.0961616442623958,0.0879163085820064
Low income,737604900,2021-03-26,713206,16204,683945,2.2719943466544,0.096692145076585,0.0927251161156874
Low income,737604900,2021-03-27,717008,16284,716839,2.27110436703635,0.097207597183804,0.0971846851885067
Low income,737604900,2021-03-28,720757,16378,733812,2.27233311643175,0.0977158638723794,0.0994857816156048
Low income,737604900,2021-03-29,724156,16459,744947,2.27285281072034,0.0981766796831203,0.100995397400424
Low income,737604900,2021-03-30,727802,16569,780975,2.2765807183822,0.0986709822562188,0.105879855190767
Low income,737604900,2021-03-31,731673,16661,824035,2.27711012979842,0.0991957889650679,0.111717668903772
Low income,737604900,2021-04-01,735876,16770,834725,2.27891655659377,0.0997656062208914,0.113166954286773
Low income,737604900,2021-04-02,740186,16866,845190,2.2786164558638,0.100349929887939,0.114585735534024
Low income,737604900,2021-04-03,744622,16953,845190,2.27672564066063,0.100951335871006,0.114585735534024
Low income,737604900,2021-04-04,748242,17034,895847,2.2765362008548,0.101442113521751,0.12145350444391
Low income,737604900,2021-04-05,751668,17141,949517,2.28039506803536,0.101906589828782,0.128729757624983
Low income,737604900,2021-04-06,755264,17225,987987,2.28065947801034,0.102394113705047,0.133945286968674
Low income,737604900,2021-04-07,758802,17319,1078166,2.28241359406011,0.102873774292985,0.146171209003628
Low income,737604900,2021-04-08,762989,17401,1566489,2.28063576276984,0.103441422365822,0.212375080480078
Low income,737604900,2021-04-09,767601,17508,1601399,2.28087248453298,0.104066689361744,0.217107966609224
Low income,737604900,2021-04-10,771435,17589,1659090,2.28003655525093,0.104586479834936,0.224929362589647
Low income,737604900,2021-04-11,775103,17664,1672625,2.27892293024282,0.105083765034641,0.226764355822474
Low income,737604900,2021-04-12,778723,17765,1711377,2.28129899848855,0.105574542685386,0.232018117016305
Low income,737604900,2021-04-13,782290,17854,1754638,2.28227383706809,0.106058134917488,0.237883181090581
Low income,737604900,2021-04-14,785854,17925,1784547,2.28095804055206,0.106541320427779,0.241938061962441
Low income,737604900,2021-04-15,790415,18011,1788451,2.27867639151585,0.107159673152931,0.2424673426112
Low income,737604900,2021-04-16,794884,18091,1806585,2.27592956959758,0.107765553075908,0.244925840378772
Low income,737604900,2021-04-17,798833,18154,1990341,2.27256510434596,0.108300934551818,0.269838364685484
Low income,737604900,2021-04-18,802722,18283,2005040,2.27762537964576,0.108828181591527,0.271831165980595
Low income,737604900,2021-04-19,806361,18393,2013822,2.28098829184447,0.109321535147069,0.27302177629243
Low income,737604900,2021-04-20,809856,18480,2025526,2.2818871503082,0.10979536605573,0.274608533647214
Low income,737604900,2021-04-21,813043,18575,2049502,2.28462701234744,0.110227440191897,0.277859054352811
Low income,737604900,2021-04-22,816343,18688,2180365,2.28923381470779,0.110674834182907,0.295600666427243
Low income,737604900,2021-04-23,819832,18772,2220582,2.28973740961563,0.111147851647949,0.301053043438296
Low income,737604900,2021-04-24,822894,18845,2235297,2.29008839534618,0.111562979042032,0.303048013916393
Low income,737604900,2021-04-25,826093,18924,2271700,2.29078324111208,0.111996680065439,0.307983311932987
Low income,737604900,2021-04-26,828817,19010,2310737,2.29363056018397,0.112365983468928,0.31327571169877
Low income,737604900,2021-04-27,831027,19104,2333963,2.29884227588273,0.112665601868968,0.316424551951865
Low income,737604900,2021-04-28,833396,19207,2998343,2.30466668906498,0.112986776524939,0.406497163996606
Low income,737604900,2021-04-29,836166,19295,3037255,2.30755615511752,0.113362316329515,0.411772617020305
Low income,737604900,2021-04-30,838557,19357,3064442,2.30837021216208,0.113686473612092,0.415458465636549
Low income,737604900,2021-05-01,840914,19430,3095488,2.31058110579679,0.114006021380823,0.419667494074402
Low income,737604900,2021-05-02,842802,19482,3121023,2.31157496066692,0.114261984973256,0.423129374547268
Low income,737604900,2021-05-03,844021,19543,3174154,2.31546371476539,0.114427249602057,0.430332553376476
Low income,737604900,2021-05-04,845729,19637,3217968,2.32190216960752,0.114658809885889,0.43627258983773
Low income,737604900,2021-05-05,847385,19727,3264532,2.32798550835807,0.114883320325014,0.442585454624827
Low income,737604900,2021-05-06,849761,19825,3329308,2.33300892839281,0.115205443998542,0.451367391946556
Low income,737604900,2021-05-07,851721,19888,3384758,2.33503694284866,0.115471168914415,0.458884966734901
Low income,737604900,2021-05-08,853631,19956,3413323,2.33777826719039,0.115730115133454,0.462757636235876
Low income,737604900,2021-05-09,855097,20016,3443970,2.34078706860157,0.115928866524612,0.466912570672999
Low income,737604900,2021-05-10,856390,20065,3454110,2.34297457933885,0.116104163624726,0.468287290390831
Low income,737604900,2021-05-11,857865,20112,3763340,2.34442482208739,0.116304135181315,0.510210818827261
Low income,737604900,2021-05-12,859495,20157,4176537,2.3452143409793,0.116525120698086,0.566229562737449
Low income,737604900,2021-05-13,861307,20209,4209189,2.34631786343313,0.116770780671332,0.570656322917595
Low income,737604900,2021-05-14,862748,20247,4263582,2.34680346984287,0.116966142714074,0.57803059605488
Low income,737604900,2021-05-15,863778,20286,4291444,2.34852010586053,0.117105783868844,0.581807957078376
Low income,737604900,2021-05-16,864744,20322,4320984,2.350059670839,0.117236748291667,0.585812811167605
Low income,737604900,2021-05-17,865887,20365,4366827,2.35192351888872,0.11739170930128,0.592027927146362
Low income,737604900,2021-05-18,867193,20408,4457890,2.35334002926684,0.117568768862571,0.604373696541333
Low income,737604900,2021-05-19,868890,20579,4508800,2.36842408129913,0.1177988378331,0.611275765657197
Low income,737604900,2021-05-20,870631,20627,4572944,2.36920118856324,0.118034872056842,0.61997202025095
Low income,737604900,2021-05-21,872453,20667,4677674,2.36883820675727,0.118281887769455,0.634170678638388
Low income,737604900,2021-05-22,874102,20711,4718407,2.36940311313783,0.118505449191024,0.639693011800762
Low income,737604900,2021-05-23,875636,20771,4797259,2.3721043904088,0.118713419609875,0.650383287855056
Low income,737604900,2021-05-24,877436,20813,4861392,2.37202485423438,0.118957452695881,0.659078051135506
Low income,737604900,2021-05-25,879030,20875,4913234,2.37477674254576,0.119173557550933,0.666106475160347
Low income,737604900,2021-05-26,880871,20931,5009953,2.37617085816198,0.119423149168342,0.679219050741122
Low income,737604900,2021-05-27,883394,20985,5082476,2.37549723000156,0.11976520221056,0.689051279350232
Low income,737604900,2021-05-28,885974,21034,5101379,2.37411030120523,0.120114982967168,0.691614033475103
Low income,737604900,2021-05-29,888171,21079,5225874,2.3733042398367,0.120412838906032,0.708492310720821
Low income,737604900,2021-05-30,891055,21121,5410751,2.3703362867612,0.120803834139388,0.73355681341054
Low income,737604900,2021-05-31,893660,21174,5606704,2.3693574737596,0.121157004244413,0.760122933022815
Low income,737604900,2021-06-01,896507,21260,5616324,2.37142598998112,0.121542983242112,0.761427154293579
Low income,737604900,2021-06-02,900072,21322,5685342,2.36892159738332,0.122026304326341,0.770784196254662
Low income,737604900,2021-06-03,904274,21406,5705257,2.36720286107972,0.122595986008227,0.773484151203442
Low income,737604900,2021-06-04,907564,21470,5717956,2.36567338501748,0.123042024259871,0.775205804625213
Low income,737604900,2021-06-05,911174,21548,5730365,2.36486115714452,0.12353144617125,0.77688814160535
Low income,737604900,2021-06-06,917464,21628,5782794,2.35736770053103,0.124384206232903,0.783996147531016
Low income,737604900,2021-06-07,921073,21711,5927884,2.35714215919911,0.124873492570345,0.80366657000245
Low income,737604900,2021-06-08,924713,21838,6067647,2.36159759838999,0.125366981699823,0.822614790113244
Low income,737604900,2021-06-09,930148,21939,6080698,2.35865690191238,0.126103826045624,0.824384165560722
Low income,737604900,2021-06-10,936448,22020,6180527,2.35143862766539,0.126957941846644,0.837918376084541
Low income,737604900,2021-06-11,943337,22132,6195430,2.34613929062467,0.127891910696363,0.839938834462732
Low income,737604900,2021-06-12,949038,22217,6206386,2.34100215165252,0.128664817709318,0.841424182512887
Low income,737604900,2021-06-13,954320,22337,6209790,2.34061949870065,0.129380919242809,0.841885676193312
Low income,737604900,2021-06-14,960419,22504,6327854,2.34314398194954,0.130207784682558,0.857892077452305
Low income,737604900,2021-06-15,965938,22683,6391154,2.34828736419936,0.13095601723904,0.866473907643509
Low income,737604900,2021-06-16,971370,22772,6415493,2.34431781916263,0.13169245486303,0.869773641688118
Low income,737604900,2021-06-17,980532,23060,6425441,2.35178454145301,0.1329345832708,0.87112233121011
Low income,737604900,2021-06-18,989106,23245,6437915,2.35010201131122,0.134096994203808,0.87281348049613
Low income,737604900,2021-06-19,997086,23439,6441742,2.35075008574987,0.135178874218433,0.873332321951766
Low income,737604900,2021-06-20,1002502,23621,6588085,2.35620477565132,0.135913142659437,0.893172618565847
Low income,737604900,2021-06-21,1008953,23825,6631241,2.3613587550659,0.136787730124895,0.899023447376773
Low income,737604900,2021-06-22,1014146,24016,6768203,2.3681008454404,0.137491765578022,0.917591924890955
